id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
22e486845eb598cd,I SHOULD BE UNBANNED THIS INSTANT! GO TO HELL Android79!,1,0,0,0,0,0
e7404e1109393610,"Mr. DVdm, you are the rudest person I've dealt with in some time. Is that a personal attack? If so, report me.",1,0,0,0,0,0
b6e24cb2b7c2b35c,"""

I'm not expert at all, but """"to have been impeached"""" is accurate, since he was tried. Whether you're found guilty or not, you have still been impeached, if that's what you were talking about.   """,0,0,0,0,0,0
b5c21fbca453b4f1,wow its obvious koreans cannot make a single edit without cursing,1,0,0,0,0,0
450ba10146def60b,"No way to know, since the only mention of the Dilu horse (Or Hex Mark if you like) was when Liu Bei lept with it over the Tan river but it's not confirmed if that event actually happened.",0,0,0,0,0,0
c3217a440784311b,"""

Georgewilliamherbert, you are intimately involved in the same discussion and you're blocking a fellow administrator for """"cool-down""""? Read the goddamn blocking policy. ✽ """,1,0,0,0,0,0
a6f42558c6d50724,"""

 Thank you for your input. When I violate the CVU's policies of being uncivil to vandals or biting newcomers, I will aquiese to such a request. Until then such a thing merely makes you look rather petty, for you cannot be suggesting such a thing for any other possible reason than to goad me. Talk| """,0,0,0,0,0,0
9bc1912be3c00709,"Kip's Allegiance in WW1 & WW2
Are u saying that Kip's only military allegiance was to NZ & he had none beyond that to the British Empire?

Bardrick.",0,0,0,0,0,0
9dff4e10f2ab2047,"This is your last warning.  The next time you vandalize a page you will be blocked from editing.  (talk) 19:08, 26 Jan 2005 (UTC)",0,0,0,0,0,0
bb9229e78630b2c0,"One of the best albums ever recorded, so I am pleased to help if I can.",0,0,0,0,0,0
26b9c2721ab61f7d,"your informing pink floyd fans as to how much their band sucks,",1,0,0,0,0,0
001810bf8c45bf5f,"You are gay or antisemmitian? 

Archangel WHite Tiger

Meow! Greetingshhh!

Uh, there are two ways, why you do erased my comment about WW2, that holocaust was brutally slaying of Jews and not gays/Gypsys/Slavs/anyone...

1 - If you are anti-semitian, than shave your head bald and go to the skinhead meetings!

2 - If you doubt words of the Bible, that homosexuality is a deadly sin, make a pentagram tatoo on your forehead go to the satanistic masses with your gay pals!

3 - First and last warning, you fucking gay - I won't appreciate if any more nazi shwain would write in my page! I don't wish to talk to you anymore!

Beware of the Dark Side!",1,0,1,0,1,1
a4cdda23ef815782,"""

OK, thanks for the speedy reply ). At this point, I guess all instances of the word """"Ambersnail"""" should be capitalized, because I've already standardized it that way.  """,0,0,0,0,0,0
84ab4baeddb7bc90,"Febuary 2009 

I didn't vandalize the fucking page, so lay off me.",1,0,1,0,0,0
5a8eab9cfe601d3a,"GO FUCK YOURSELF BITCH.  I HATE YOUR SOULD.  MOTHER FUCKER, WHO THE HELL DO YOU THINK YOU ARE.  I WILL STOMP ON YOUR NECK UNTIL YOU FUCKING DIE.  DO YOU HEAR ME, EVERY TIME YOU MAKE A CHANGE, A KITTEN WILL DIE.  GO TO FUCKING HELL YOU FUCKING FAGGOT JEW FUCK.",1,1,1,1,1,1
e25265788ac89218,"your mom is my slave and your father is my bitch 

you all shall bow down to me and your mothers will suck my balls. your father is my slave and i will drive him into the ground with my forhead. as you look upon this page and gasp i enter your soul and devour your flesh.",1,1,1,1,1,0
1608a808dcd71261,Nope not either yet. Just a disgruntled former high output editor who finally got fed up with being constantly insulted and watching admins get away with murder on this site. 108.45.104.158,0,0,0,0,0,0
69b49187dc7c8467,"I'm thinking of the readers mostly, what the vandal wants to do is disrupt, and I intend to keep that disruption to a minimum.",0,0,0,0,0,0
424cafb1ede9379f,"you a bitch 

I hope you die you﻿ worthless pathetic fucking cunt.",1,1,1,0,1,0
13522f3a19ffa4a5,It would if you translate it instead of posting some crap most people cannot read,1,0,0,0,0,0
0c03b7ea0a9cea22,"""

 Hello

Come on, be a man. """"OOOOH... I am going to block you..."""". Go ahead. i can make a new account, plus Its not like I care if I cant edit Wikipedia""",1,0,0,0,0,0
b65388a9ccab1cae,"""

 """"Campus Locations"""" Neutrality 

The language used in the Campus Locations section is inappropriately praiseful for an encyclopedia article.   """,0,0,0,0,0,0
deccb3a21fd88cab,"Inka hieroglyphics? 

Umm, wasn't it that the Inkas had no forms of writing (apart from the k'ipu)",0,0,0,0,0,0
28690bc396267c36,""":::::Would you like to see why I filed the Sockpuppet thing?  And if your trying to get me angry by insulting me, it won't work.|Aww nuts! 
""",1,0,0,0,0,0
3068fc3a47295462,"""

 Watcha gonna do 

Whatcha ya gonna do brother, when the 24"""" pythons and Hulkamania run wild on you!? 

Probably suck Buck Winston's cock!""",1,0,1,0,1,0
acd0d77565fb6779,"What shit u talk to me, communist rat?",1,0,1,0,1,1
fb52ae8c4b4b72cf,"NOT SET IN NEW YORK !!!! 
why when i deleted the Category Video games set in New York City some retardeds keep putting it back ? now for all the retards who think it should be back listen up-the game takes place in liberty city not new york !!!!!! just because liberty city is based on new york does not mean that the game is set in new york you fucking retards !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,1,0,0,0,0
f7afeb611124e29b,"Hasbro
This article says that Infogrames owns Hasbro but then it says they sold some things to Hasbro and the Hasbro page doesn't say they are owned by Infogrames. 69.105.172.180",0,0,0,0,0,0
4b1494edb4235f88,"""Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. khoi """,0,0,0,0,0,0
ae420ca1a5d678c4,I've been tempted to work on Saurpoda to FA. Do you think its doable?,0,0,0,0,0,0
939e00c29c09662d,"CardinalDan FUCK YOU FAGGOT NIGGER CUNT LICKING CHINK DIPFUCKING SHIT NIGGER FACE, GET A LIFE OTHER THEN DELETING SHIT OFF WIKI YOU NERD FAGGOT",1,0,1,0,1,1
49d78b1a037f8564,"Faggot 

Quit fucking wit mii sht niqqa",1,0,1,0,1,1
1421bb276f3c4568,""", which explains the """"hangon"""" confusion""",0,0,0,0,0,0
ce9204582479520c,Eat shit you fucking arse rapping jew fucking arab. I'LL KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1,1,1,1,1,1,1
dba49eb053d5baa7,"Are you saying Brushaber overturned the holding in Pollock that taxes on income from rents, dividends, and interest are direct taxes within the meaning of the Constitution?",0,0,0,0,0,0
c2c8f11c4893bb4a,"FUCK YOU KID, Get the Fuck out of my country.",1,1,1,0,1,0
09a5d74443ac4b35,"similar concept? how can you mark a modern day nation with being a barbarian? you western jerks were playing with pieces of shits while we were conquering the world. You may be ultra-christ, ultra-greek, ultra-armenian ultra-western or whatever you want, but cant be a Turk.Contributions/62.248.42.19",1,0,1,0,1,1
26a552b20bbc4e57,"Man, your civility puts me to shame. Don't be so sbumissive. Why don't you revert my edits? Why do you hid behind protecte talk page? Bad! Come on Bhadani, unprotect your talk page and engage in serious discussion with users other than engaging in your useless soliloqies!",1,0,0,0,0,0
6bc6b9da3088d038,I think your cock needs protecting,1,0,1,0,0,0
c3c484fb7328b0b7,He seems to be a notable person. I think this aricle does not qualify for deletion.,0,0,0,0,0,0
12f1bde6c918e0bb,"Crossmr 

I altered",0,0,0,0,0,0
0f489f324b737509,You lying ass.. you know damn well i didnt do jack shit.. wanna lie some more? your not even from around here you dont know shit man,1,0,1,0,1,0
9efe333746c84ad3,"Well, as you are turning a blind eye to tendentious editing, violations of the 3R rule and personal attacks see here for example, or hereif your three favourites, ,  and  do it. 
 Obviously, for you, some are 'more equal than others', and for some, there are no consequnces. This is not occuring for the first time. Obviously one cannot expect an unbiased arbitration on your part, so do as you wish.",0,0,0,0,0,0
acf0c0ae74e6054b,"Nvidia 347.09 WHQL drivers with OpenGL 4.5 

Nvidia released OpenGL 4.5 347.09 WHQL drivers but your retarded fellow admins keep reverting it. Well done, autistic aspergers child. Hope you all burn in the lowest level of hell that you deserve, autistic aspergers child.",1,0,0,0,0,0
068e0a8032a4cf5c,"Thank You 

Thanks for the link on the reference desks to 'Crux orthodoxa' it was a good read, pretty much what i was looking for, it seems that the cross is slightly ambiguous and has no defined reasons for extra beams. So again, thank you",0,0,0,0,0,0
27c48fbdc3c3cdd7,"GG 
I thought you miscarriged? anyways gg in your baby, i would fucking knock you up any day",1,0,1,0,0,0
b2e0c3c0353c6cd4,"your uncivil threats 

Your uncivil threats and bad-faith behavior have been reported to the 3RR noticeboard, vandal.",1,0,0,0,0,0
eafc81e3eea9fe80,my question is: why this guy has not yet banned? Other old vandalism,0,0,0,0,0,0
5b9e9cf3c7facd14,Okay retard whatever you say have fun being a loser!,1,0,0,0,1,0
ebe858b0ee9eb3d7,F_UC*CK YOU COCKSU*_CKING MOTHERFU*_CCKER,1,1,1,0,1,0
404842ff56be2be2,User:PCHS-NJROTC is a cum gargling d-bag. ),1,0,1,0,1,0
d558d4b49170f97c,"Yeah, what the fuck are you wittering on about? If we did have a shortage of space, you're mindless, boring ramblings would would the first to go. You know this is a universal site? Just because you don't respect (or more likely understand) British laws doesn't mean they shouldn't be on here. Bloody yank, (yerr, mutter mutter) with yer hamburgers and yer sidewalks and yer inflexible, overrated constitutions and yer sneakers. And who, I ask you, WHO re-writes Fawlty Towers with Basil as a woman?",1,0,1,0,0,0
b6e8a2f01a70f107,"Launceston
Thanks for the review on the Launceston page. Can you keep an eye on the Launceston page to make sure i'm not doing anything wrong as i'm still fairly inexperienced.",0,0,0,0,0,0
43af6f8f996261c8,"Celebrity Deathmatch
Could you please give some references for the material you added here (which I reverted)? I don't see anything about this on the web in a quick search.",0,0,0,0,0,0
0e08b826f9a27f76,"Swiss-born chairman of the Kaiser Wilhelm Institute for Anthropology, Human Heredity, and Eugenics: tricky one.",0,0,0,0,0,0
2ccd20b195dce3a2,"Oh you kimchi eater, why don't you just stop being such an idiot and admit the fact?",1,0,1,0,1,0
aaf0bcbb27348635,"TUSC token eaf3126a18fae1f097f990290c84672a 

I am now proud owner of a TUSC account!",0,0,0,0,0,0
3de25414b1e3cdef,My pleasure...I was actually going to commend to two of you for being the former FA back....good work.,0,0,0,0,0,0
a117f0eada466471,"Hi Jfreer,

Wikipedia is an encyclopedia, not a website to advertise your company, organization, or even theater. Its purpose is not to give people a forum to publish their mission statement for example as you did in that article. That said, please also read WP:COI and do not come to Wikipedia to advertise.

Another problem with the article is that it did not prove Wikipedia:Notability. If you want this article created please cite independent sources.",0,0,0,0,0,0
004ed0183241c412,"""

Ok sorry I had no idea it was """"your article"""". Nobody will make any further edits because you own it.  """,0,0,0,0,0,0
ca322730a9b08795,Mmmm... yes... a pint of palestinian blood would be a fine dessert right now. -  talk/email,1,0,0,1,0,1
590b2b1e7dc9e4e1,""":::: """"I will ignore but rest assured that, should you cause any further disruption to articles or talk pages, I will report you and ask that you be blocked longer than you were last time."""" 
Seems your only response is violence? Am i right.... American self appointed dictator asshole? Whats the matter? Cant handle it when it gets tough? Sometimes the other one hits back and what do you do American fag? Run home to mother you fuck.  

""",1,0,1,0,0,0
95a54e43c59f1dc9,"""
This article as a whole is subject to a confused identity and I have no idea what to make of it. When I have insane nationalists blaming an entire ethnic group with inherited sin and racially abusing me by declaring me a non-native of where I was fucking born and bought up, then I start to wonder why I should care in the first place. But if anything, the article should focus on the cultural exchange between the English and Welsh, if this makes any sense - how each others culture has influenced the other, i.e. loan words, trade, traditions etc, whatever - anything to do with culture (I live in Devon. Some of our traditions and place-names are of """"West Welsh"""" Celtic origins, most of us probably have Celtic DNA but we are most certainly not Welsh or Celtic! And don't get me started on that """"DEWNANS"""" crap). It shouldn't be some political ethnic relations piece. I have no idea who put that lead sentence in, but they are clearly a smiling Welsh or English person, sitting in a cafe (or an English """"footy"""" pub) right now drinking coffee that has been spat in by someone with an ethnic chip on their shoulder. I've met plenty of nice, decent, honest Welsh people - but the die-hard ethno cultural nationalist ones? I've met Irish Republicans, Scottish nationalists...and I find them more agreeable and less inclined to automatic hatred once they know my stance on things, but when it comes to general views of the English from the Welsh side of the nationalist coin...oh by. It's a 1500-year-old blood feud. As for how the worst of the English view the Welsh - it's usually just stereotype mockery or snobbishness, and it's very effing common. Off-hand racist remarks are something I have seen directed towards the Welsh on an almost weekly basis if I accidentally come into contact with the muppets who espouse it (TV, Forums, general street banter). BAH.   """,0,0,0,0,0,0
af9e849c953035b1,You're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay you're gay...,1,1,0,0,1,1
c9b046705d7a80ca,"I've left a comment. I would be interested to see how the article ends up. I have some formatting recommendations, but there's little point in worrying about them before a major edit. I also had a look at the history of the linked Wikispecies page(s), and I was amazed. Stho002 reverts edits, and then protects pages to keep them in his preferred state. Here he would be stripped of his admin bit for that, and it looks like he's done it more than once. I recognise that the Wikispecies community will be unwilling to castigate its most prolific editor, but evidence like that speaks for itself. He was briefly de-sysopped there before, and has been blocked, for edit warring and personal attacks, and further warnings were given in the last month. It doesn't bode well.",0,0,0,0,0,0
8a689cd0680121f1,"Nee problem yenti babu. Kamma babu.
Why was I tagged with that caste above. Why did u make all those rubbish comments ?",1,0,0,0,0,0
b6e5544656c77b6a,"the thing is i don't need your help, especially from multiple admins(or whatever your positions are) telling me over and over that notability is something that has to be proven. i don't need to prove any of this to you because i know my work to be notable, and i don't even hope to change your minds, only to pass this bureaucratic legitimacy bullshit. if you are willing to see it from my perspective, you've pretty much been spamming me with the rulebook - obviously i'm aware that it exists...",1,0,0,0,0,0
2c585835a59e0415,Phil's homosexuality was cited three times. ?????149.254.192.195,1,0,0,0,0,0
8be0ede9ed570045,"LEAVE ME ALONE! 

I hate you",1,0,0,0,0,0
d8965abc3ef84ac7,"""
 Regardless of how relevant or not relevant climbing the mountain is, that paragraph constitutes important historical background material as to previous occupations on the mountain. If you move it around you are going to severely mess up the flow of the section, for fairly little benefit. Yeah, it focuses much on the summit and upper flanks of Mauna Kea. In this case, there is no escaping it. There are sources to one, and not to the other; moving everything around has so far only messed up flow and made it hard to read; Nowiki's idea of verifiability based on other Wikipedia articles is a confligation of WP:SOURCE (do not use Wikipedia as a source) and would be immediatly removed come the FAC. All in all, the best course of action is to simply agknowledge the biase and move on from there. The section is hardly the most important one in the article anyway. Mar """,0,0,0,0,0,0
e56c5a03ef400962,"Hi (sorry) 

Why do you devote your life to stop vandalism on a website?????????????

76.67.105.188",0,0,0,0,0,0
ad236de2f24bcb31,"Glad I could help spur the edit war there. P.S.: How's that block going? - Sincerely, you know who. Oh wait, no you don't.",0,0,0,0,0,0
269f3741ef5c01e1,"Ny Teknik is reliable until provent it is non reliable. You must ask about its reliability. Until then, it is reliable.79.6.145.208",0,0,0,0,0,0
5e6e847b1f0e725f,"You sir (or madam, or whatever the hell you are), are a gutless vandal who gets sick kicks off vandalizing other users' pages by forcefully deleting their templates. A hypocrite and a vandal is what you are. A plague upon you and upon all those who function like you ! Mark my words, our resistance is far from over ! You have been warned, cur ! -",1,0,0,0,1,0
9600de3c118271a0,"""

You, tivedshambo, have got to be the most annoying person I have ever seen, even more annoying than ozurbanmusic. Wow. It's just a picture. Get over it. Do you want the article to be contributed to or not? Because it seems to me that if someone puts something on an article they are attacked by numerous users saying """"THIS IS COPYRIGHT"""" """"THIS INFORMATION IS FALSE"""" """"YOU'RE NOW BLOCKED BECAUSE WE KNOW YOU ARE RIGHT"""". It is nothing but frustrating.   """,1,0,0,0,0,0
ebd7a70d0ddf34ce,"So now we r toast 

ha ha so were toast r we mmmm... no were not and we will make free toast pages untill they will stay there! you make me sick you evil person",1,0,0,0,1,0
74023853487a275f,"I would object to that title for the same reasons as presented above.  Splitting hairs and playing at semantics does not sidestep the above raised problems, imo.  And one of the arguments Tarc has alluded to is one I agree completely with: If you can't describe a person in terms of their own accomplishments, but only on the nature of their relationship with someone else, then they simply are not notable enough for an article.  If Sarah Brown is only really notable for being the spouse of someone, then this article should be deeply pruned, merged and redirected to Gordon Brown. lute",0,0,0,0,0,0
1a5e7924c9f12df3,See Wikipedia is not for things made up one day.,0,0,0,0,0,0
5381d7bd4d100a7f,"""

Jack, You do no service to the reader by peddling inaccurate information, the decision about the jersey was commercial, no organization claimed it as sectarian. You have been repeatedly told that no-one is trying to remove the section, yet you persist in accusing other editors of this, what happened to AGF ? I would also remind him there is an article dedicated to Sectarianism, and further information can be obtained there.

I would also ask Jack why he is asking user Rockpocket to mediate or intervene, perhaps he feels that user will be more likely to agree to his point of view, given his statement(not that I would suggest an Admin would be non-neutral):

""""Being a big sports fan, I developed an affinity for both Celtic and Hibernian.""""http://en.wikipedia.org/w/index.php?title=User_talk%3ARockpocket&action;=historysubmit&diff;=363834383&oldid;=361889637  

I would ask Jack if this his idea of nPov ? So far, all who have opposed editing the section have affiliations with Celtic, this will be apparent to any truly neutral observers. Reverting edits is the only course of action open to those of us who feel the section is in error. I would urge anyone who feels the same to edit the page to more accurately reflect the truth of the matter, until the matter is resolved.
  """,0,0,0,0,0,0
7a81670ebd05638c,"Regarding ads: There a dozens of good game-journalism sources, I'm just not able to quickly google one that has discussed QL's ads (possibly they haven't gotten around to it yet). I'm not sure about screenshots - that gets into complex WP:Fair use and WP:No original research territory... You'd have to ask at the WP:helpdesk, or something.",0,0,0,0,0,0
6f74f66f9b47d8f2,SHITTY BALLS AND SOCCER GAMES. THEY Both are weird,1,0,1,0,0,0
e059323f5004591a,"Shut the fuck up faggot.. I've had fucking 100 last warnings, if you don't want me on here then fucking ban me you goddamn queer. fuckin signed",1,1,1,0,1,0
ea7607ccc842c300,"""::::: Please remember Chris, I use Macs.  I don't use Firefox and to be honest don't really care about it that much.  While this may be a big IE vs. FF fight for you, I just want Microsoft to improve IE.  I don't care which browser people use.  

 """"they do not and have never existed""""  What does not exist?  BHOs that silently install themselves from the web?  

""",0,0,0,0,0,0
d2917a374a7aff74,"fuck you

fuck you majorly. suck my dick asshole.",1,1,1,0,1,0
4738d28fb88dd2db,"Stick it up your arse as far as it will go, then some more!",1,0,1,0,0,0
40aa4a2dc0c7e61e,"""

The examples you show are mentions of the term """"comfort women"""" used for comparative effect, to compare a different system to the one involving forced sexual slavery for the Japanese Imperial Army. The term """"comfort women"""" is not used as an established term for a system of primarily voluntary prostitution, such as the 1945–46 RAA in Japan serving US soldiers, or the prostitution in Korea in the 1950s.   """,0,0,0,0,0,0
a52a088e05a07bce,his or her OWN genitals,1,0,0,0,0,0
bf363530c19ef6c9,"Are you kidding me? That's a talk page! I said edits, not talk page comments. You're a POV pusher or not based on edits, not based on your talk page comments! And I wasn't even talking to you, are you and Odd Nature... related? Or do you just happen to have my talk page on your watchlist?",1,0,0,0,0,0
65ed10c550e65de8,"Help! 

Hi Marek69. I'm in a situation of trouble...people telling me that I've broken copyright (even copying withing wikipedia). I just need to get some things straight!

 Firstly what do you have to do to attribute (I read the page, but it gave me wikipedia creep; please simplify it)?
 What do you do if you've done edits way in the past in which you've copied from other wiki articles without attribution (I only discovered it relatively recently)?
 Can you copy and paste info from other articles that you've written yourself?

Please make this clear to me. I've been blocked in the past for a misunderstanding, and I don't want to get blocked again!

Please reply as soon as possible. I need to go soon, and I hope to have a reply soon. Please reply...  

Note: This message was removed twice by the IPs in the above discussion, and readded twice by me. Just thought I would point that out, in case you didn't see his original post and thought I had made it up myself. -38.116.200.85",0,0,0,0,0,0
b6b9f944ca7373bf,"What remains 

I've gone through and edited the History section to my liking.  Please make any revisions as you see fit.  I believe all that remains for this article is to give the Stored program architecture section a good rewrite.  I feel that we probably ought to say something briefly about networking and the internet (not sure exactly where to fit this in; suggestions are welcome).  Beyond that, I believe all the sections after the big 'ol links section can be eliminated as unnecessary overlap with other articles.  After that's done, we should give the big 'ol table a thorough review and post a suggestion at Talk:Computer for anyone interested to review this article before we move it to main space.  Afterwards, we probably should request this article to be deleted since temporary pages in mainspace is now disallowed per WP:SP.

I'll also be converting the references over to the Harvard reference style and separate the footnotes and references section.  I feel that combining footnotes and references into one section is messy and altogether horrible, and it makes much more sense to separate them.  If you have any major objections, feel free to discuss it here.   @ 2006-10-24T23:36Z",0,0,0,0,0,0
7deecb7fbaaaa8cb,"]] Also, as other users state, this is a competition aka an event which doesn't meet [[WP:EVENT",0,0,0,0,0,0
b5fd90bc3876a25c,"Tosh.0 

Ok. TOSH.O IS SO FUCKING AWESOME! VIDEO BREAKDOWN! WEB REDEMPTION! PRANK OF THE WEEK! I LOVE TOSH.0! FUCK YEAH YEAH BABY!! JERSEY SHORE SUCKS! KEEP ON KEEPIN ON TOSH! WHY DO ROSES HAVE THORNS?? TOSH IS FUCKING HARDCORE THATS WHY!!!",1,0,1,0,1,0
d387cd75bf52c12b,"did not remove then

dickhead did not remove my earlier comment. why did you not remove my other comment then. Are you too scared too.",1,0,0,0,1,0
644e2c69d7b8175d,", SUCK MY VAGINA WIKIPEDIA",1,0,1,0,1,0
187b49c54c9a15ad,"DAMNIT, not much to vandalize here so I won't even bother.",1,0,0,0,0,0
c8685754d3cab623,You might think that; I couldn't possibly comment.  You nicely parsed what was actually said at ANI though.  Thanks.,0,0,0,0,0,0
eadda6a9be944868,"items in super smash bros brawl 

it took me almost 3 days to make that page and you ass deletes it. this is bull crap, its not innappropriate everything on that page was true. i wasn't vanalizing shit. so get wikipedia to delete my profile like I give a shit, you fag. everything i put on this site is true, most of the time, and it all gets deleted by people like you, bitch.",1,0,1,0,1,0
22b1db7066e3bf09,"Signed 

I forgot to sign... HERE YA GO FUCKER!! 

(NOW YOU CAN'T EDIT IT)

EAT SHIT.",1,0,1,0,1,0
68b9561f42d60e81,No problem from me regarding adding the portal to its current location. Portal is indeed important.,0,0,0,0,0,0
3fda3e4c290c8d39,"""

E-mail
It's what you have ) —  ε """,0,0,0,0,0,0
8fd135d01e42661b,gay people and minorities sent to concentration camps to get gassed with Xyklon B. P,1,0,0,0,0,0
c55e679e91d2bfc3,dawg you better shut up dont make fun of the US even though im not American aand DONT BE CALLING ME NO FUCKING DISHWASHER OR KICK YOUR FUCKING MONKEY ASS,1,1,1,0,0,0
794208b677f7d0bf,"Hey, quit being jerks! Why are you deleting my posts!!? What is the highest level warning possible??",1,0,0,0,0,0
d5e28ae4cd65a17c,"In case it sounds like I'm being pedantic, I'm just trying to make sure that, being a newly-registered user, you don't get mistaken for a vandal.  I look forward to seeing more of you on the history pages.",0,0,0,0,0,0
e25dcaeb9493b525,"FUck you Orange Suede Sofa 

FUck you Orange Suede Sofa, Megizue, Dreaded Walrus and J. Delanoy. You wanna be cyber bullied for personal attacks? Anonymous hates you.",1,0,1,0,1,0
e12a63fb254161ce,"Derby refs 

Could you add some refs to the second graf as requested by Brainbottom?",0,0,0,0,0,0
992f2ebe1c30a785,"Getting angry above about it doesn't change the undeniable fact that it needs to go to the main subject.  You've also broken WP:3RR.  And I hate musicals, especially the one with the singing nuns.",0,0,0,0,0,0
01dbc875f2d85f66,ok stop being lame. seriously. go watch pokemon.,1,0,0,0,0,0
d0d155d06838e5e3,Your name is I dream of horses what kind of virgin mongrel blue shite fan are you? Blato sit in the upper Gladwys street,1,0,1,0,1,0
5d936c211da259c5,Anthony Robbins took time from his 24 hour jerk off schedule at the Joe Calzaghe photograph page to come over here and worry about a real fighter. Nobody cares what you think about boxing you gay British tea bag.,1,0,0,0,1,0
5ec9457cb171acef,"""

 Double standards 

If I make an edit, that's being """"unilateral"""", but if you unilaterally revert it, that's OK. Is that it? .  fys aym. """,0,0,0,0,0,0
01113aece2e95a73,Be careful who you call a moron.,1,0,0,0,0,0
f2d517fe52ba653b,"Fair enough. My only question would be, why did you revert my PROD on the Atheists in foxholes article?",0,0,0,0,0,0
3045ecef2b6cc9fa,"""

 De - Pausa 

You know DeCausa, you can report me as much as you want. As a matter of fact, even if my account shuts down I don't care. Once I tell the Kurdsih community what is going on here, they will also arrive. I find it amazing that you only used four sources that supported your bias, and ignored the rest of them. Literally, almost all of the sources say the Kurdish language is one, and there are a vast amount of sources regarding the Kurdish language. I will not allow this injustice to take place. My people are not """"Iranians"""" and the Kurdish language is one language. I find it amusing at how bias you are. You ignored all the links that I showed you by saying it did not meet Wikiepdia guidlines, which is crap in the first place. You then managed to find only very few that disagreed with me.

Oh by the way, editing my posts on your page is very cowardly. It shows how afraid and bias you are, and it also shows that you should not be doing any work for Wikipedia.

Mr. De Pausa.""",0,0,0,0,0,0
be5ed2c87b6730c7,Fuck you Jasper you know he's a cunt and if you don't then you're one.,1,0,1,0,1,0
4d61899eaa860cce,"WHAT!!!!!!!!?!?!!?!?!!?!?!?!?!!!!!!!!!!!!!!!!!!!!!!!!??????????????????????????????????????????????????????!!!!!!=
WHER IS YOUR SEXY PIC GONE FROM YOUR MAIN PAGE???????? put it back",1,0,0,0,0,0
9af7d25909ca1977,"""
Alright! I will be careful in the future hereafter! Sorry again!         X    """,0,0,0,0,0,0
813cc787d9551a5c,"Opposition to Iraq war and criticism of it is certainly not a tiny minority view. Nobody said it was. But calling John Howard a war criminal is a different thing, and very much the view of a tiny minority. Again, you are either confusing two different things, or deliberately misrepresenting the points made. Either way, I'm not sure that you should be editing an encyclopaedia.",0,0,0,0,0,0
72b060590487c89b,"hey 

you suck my dong",1,0,1,0,0,0
2ab73823a808b826,"Perhaps the problem is most of you contributors treat you contributions like little girls treat their Barbie dolls and jealously protect them.
refusing to accept modification and extra information is totally against the ethos of Wiki",0,0,0,0,0,0
3ab88f95b9b3d312,""":This sort of thing needs independent sources to assert notability. Otherwise we're going to get, """"BR"""" was once mentioned in episode x of y. talk to me 
""",0,0,0,0,0,0
13073f8555709638,He kinda got it right. Stop spamming his talk page. It's very mature.,0,0,0,0,0,0
c8f7bc5c6df7ac98,"""

The relevant quote from your talk page is """"respected contributor )

== Blocked for personal attacks ==

I have blocked you for four hours for not respecting the no personal attacks policy I've placed on my user page.  Your comments were a personal attack of User:Ambi and will not be tolerated.  You were warned by the warning at the top of my page, which I also seem to recall you complaining about, so there's no excuse for not being aware of it.

Please refrain from personal attacks in the future.   

The relevant quote from your talk page is """"respected contributor )

Are you saying saying Ambi is your friend is a """"personal attack""""? I doubt many people would agree that's a justified block according to blocking policy, really...  (Α⇔Ω ¦ ⇒✉)   (Α⇔Ω ¦ ⇒✉) """,0,0,0,0,0,0
d2bbf52bbd031daf,"Xyzzy666, if you would like to edit articles, you are welcome to do so, but please do not remove citations, thanks. onka",0,0,0,0,0,0
b433370104982b73,"merge to Fear mongering 

i'm going through the process of removing some of the WP:OR and non-WP:RS now. if any editors can specify some content they believe should remain or possibly be merged to the fear mongering article, make your suggestions here. cheers",0,0,0,0,0,0
59e0742461e63360,"CASPIAN BLUE 

Theresa knott. I got this warning about Caspian blue on my talk page. I watch him now and come here. Always the same with him.

He starts his revisions on comfort women again. I discussed with him. I provide him with references. He ignore me. I think he is going to make war again.  Priorend",0,0,0,0,0,0
cc17f7106f49fca4,Your threatful behavior without looking into the essence of edits is disgrace to wikipedia.,1,0,0,0,0,0
28829533e693fdbf,"""==In response to your feedback==

Glad to hear it!

—  

 """,0,0,0,0,0,0
1b7bbc3fc02bf048,"Hello person who I hope is in my class! Welcome to the wide world of Wikipedia! D I don't know how to do much yet, but if you think I might be able to help you, message me. But...More than likely, others will be better at helping, so you should probably just ask others for help on your talk page. Good luck with your project, fellow AP Bio student! )",0,0,0,0,0,0
736b2e14e4601fbe,We want to keep the first sentence of the lead concise.  We can list all the CRs at the end of the lead or in a separate section.  Listing the white CRs makes it appear they are more important.  But Jamaica has almost the same population as NZ while Barbados is the oldest realm and at one time the most important.,0,0,0,0,0,0
a656cb3d5c444812,"Hi, are you sure? Check here and scroll down. If it was an accident from copying and pasting or something, it is no big deal.  If you didn't make that edit, than your account may have been compromised or something weird and should probably be investigated further. I just wanted to let you know.",0,0,0,0,0,0
d6883e518f58ae7c,"You must be ignorant? The article is about the modern group, not the ancient one. The names Chaldean and Assyrian has only been used for a shorter time.",0,0,0,0,0,0
